secs in Event,TrackName,Event,MidiChannel,Note,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0.105485166666667,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0.0527425833333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0.105485166666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0.105485166666667,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0.0527425833333333,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,e5,
0.632911,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,e5,
0.3164555,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0.210970333333333,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.105485166666667,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,e5,
0.105485166666667,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0.421940666666667,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0.210970333333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0.105485166666667,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,c#5,
0.0527425833333333,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0.0527425833333333,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0.0527425833333333,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0.105485166666667,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0.421940666666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0.210970333333333,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,b5,
0.210970333333333,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,b5,
0.105485166666667,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,b5,
0.105485166666667,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,b5,
0.0527425833333333,lo_lead,Note On,6,e6,
0,lo_lead,Note On,6,e6,
0,lo_lead,Note On,6,e6,
0.105485166666667,lo_lead,Note Off,6,e6,
0,lo_lead,Note Off,6,e6,
0,lo_lead,Note Off,6,e6,
0.0527425833333333,lo_lead,Note On,6,e6,
0,lo_lead,Note On,6,e6,
0,lo_lead,Note On,6,e6,
0.3164555,lo_lead,Note Off,6,e6,
0,lo_lead,Note Off,6,e6,
0,lo_lead,Note Off,6,e6,
0.15822775,lo_lead,Note On,6,g#5,
0,lo_lead,Note On,6,g#5,
0,lo_lead,Note On,6,g#5,
0.210970333333333,lo_lead,Note Off,6,g#5,
0,lo_lead,Note Off,6,g#5,
0,lo_lead,Note Off,6,g#5,
0.105485166666667,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0.105485166666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0.105485166666667,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0.0527425833333333,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,d5,
0.105485166666667,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,d5,
0.0527425833333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0.421940666666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.210970333333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,e5,
0.105485166666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,e5,
0.0527425833333333,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0.105485166666667,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0.0527425833333333,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,c#5,
0.105485166666667,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,c#5,
0.0527425833333333,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,d5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,d5,
0.632911,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,d5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,d5,
0.3164555,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0.105485166666667,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0.0527425833333333,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0.105485166666667,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0.0527425833333333,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0,lo_lead,Note On,6,b4,
0.105485166666667,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0,lo_lead,Note Off,6,b4,
0.0527425833333333,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0,lo_lead,Note On,6,c#5,
0,lo_lead,Note On,6,e5,
0.421940666666667,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0,lo_lead,Note Off,6,c#5,
0,lo_lead,Note Off,6,e5,
0.527425833333333,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0.210970333333333,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0.105485166666667,lo_lead,Note On,6,a5,
0,lo_lead,Note On,6,c#6,
0,lo_lead,Note On,6,a5,
0,lo_lead,Note On,6,c#6,
0,lo_lead,Note On,6,a5,
0,lo_lead,Note On,6,c#6,
0.105485166666667,lo_lead,Note Off,6,a5,
0,lo_lead,Note Off,6,c#6,
0,lo_lead,Note Off,6,a5,
0,lo_lead,Note Off,6,c#6,
0,lo_lead,Note Off,6,a5,
0,lo_lead,Note Off,6,c#6,
0.0527425833333333,lo_lead,Note On,6,g#5,
0,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,g#5,
0,lo_lead,Note On,6,b5,
0,lo_lead,Note On,6,g#5,
0,lo_lead,Note On,6,b5,
0.210970333333333,lo_lead,Note Off,6,g#5,
0,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,g#5,
0,lo_lead,Note Off,6,b5,
0,lo_lead,Note Off,6,g#5,
0,lo_lead,Note Off,6,b5,
0.105485166666667,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0,lo_lead,Note On,6,a#5,
0,lo_lead,Note On,6,d6,
0.210970333333333,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0,lo_lead,Note Off,6,a#5,
0,lo_lead,Note Off,6,d6,
0,met_drum,Program Change,9,c0,
0,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.210970333333333,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0,met_drum,Note On,9,d3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,c3,
0,met_drum,Note On,9,a#3,
0,met_drum,Note On,9,c#4,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,c3,
0,met_drum,Note Off,9,c#4,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
0,met_drum,Note On,9,a#3,
0.210970333333333,met_drum,Note Off,9,a#3,
0.105485166666667,met_drum,Note On,9,f#3,
0.105485166666667,met_drum,Note Off,9,d3,
0.105485166666667,met_drum,Note Off,9,f#3,
0.105485166666667,met_drum,Note On,9,d3,
